id,hora_de_criacao,hora_da_modificacao,proprietario_do_matricula,proprietario_do_matricula_name,aluno,data_de_desistencia_do_curso,estagio,nota_final,processo_seletivo,turma,criado_por,opcao_de_sair_do_email,hora_da_ultima_atividade,modificado_por,mass_update,motivo_da_desistencia,tipo_de_comunicacao,aluno_destaque,justificativa_comunicacao,aws_certified_cloud_practitioner,data_de_resultado,data_do_agendamento,reprovacao_laboratorio,reprovacao_por_falta,voucher_distribuido,criar_empregabilidade,pular_envio_vc2,tipo_de_matricula
5288345000064626549,08/11/2023 13:51,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045956e+18,,Aprovado,100.0,5.288345000045947e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Aprovado,16/02/2024,16/02/2024,No,No,Yes,Yes,No,Curso Base
5288345000064626557,08/11/2023 13:57,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045846e+18,11/01/2024,Desistência,,5.288345000045828e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Motivos de sáude/pessoal,Empregabilidade,No,"Está em transição de carreira,Está desempregado",,,,No,No,No,Yes,No,Curso Base
5288345000064631643,08/11/2023 15:03,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046033e+18,04/12/2023,Desistência,,5.28834500004608e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Disponibilidade de tempo,Empregabilidade,No,Outro,,,,No,No,No,No,No,Curso Base
5288345000064634573,08/11/2023 13:41,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045825e+18,26/11/2023,Desistência,,5.288345000045784e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Disponibilidade de tempo,Empregabilidade,No,Está em transição de carreira,,,,No,No,No,No,No,Curso Base
5288345000064636395,08/11/2023 13:46,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000048005e+18,,Aprovado,95.0,5.288345000048004e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado",Reprovado,22/01/2024,22/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064636404,08/11/2023 13:48,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046109e+18,,Aprovado,97.0,5.288345000046087e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,NoShow,06/02/2024,06/02/2024,No,No,Yes,Yes,No,Curso Base
5288345000064636412,08/11/2023 13:54,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000047272e+18,15/01/2024,Desistência,,5.288345000047216e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,"Está em transição de carreira,Está desempregado",,,,No,No,No,Yes,No,Curso Base
5288345000064639479,08/11/2023 13:55,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.2883450000461e+18,,Aprovado,87.0,5.288345000046087e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Aprovado,29/01/2024,29/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064642595,08/11/2023 13:46,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046776e+18,15/01/2024,Desistência,,5.288345000046758e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Evasão sem justificativa/sem retorno,Empregabilidade,No,Em busca do primeiro emprego,,,,No,No,No,Yes,No,Curso Base
5288345000064642603,08/11/2023 13:49,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046316e+18,,Aprovado,88.0,5.288345000046279e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Reprovado,22/01/2024,22/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064642615,08/11/2023 15:05,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500004589e+18,23/10/2023,Desistência,,5.288345000045886e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,Está desempregado,,,,No,No,No,No,No,Curso Base
5288345000064647476,08/11/2023 15:04,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045997e+18,25/10/2023,Desistência,,5.288345000046008e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Motivos de sáude/pessoal,Empregabilidade,No,Está desempregado,,,,No,No,No,No,No,Curso Base
5288345000064649480,08/11/2023 13:45,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500004881e+18,28/11/2023,Desistência,,5.288345000048801e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Disponibilidade de tempo,Empregabilidade,No,"Está em transição de carreira,Quer sair da empresa atual",,,,No,No,No,No,No,Curso Base
5288345000064651459,08/11/2023 13:50,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000047913e+18,,Aprovado,96.0,5.288345000047923e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Desenvolvimento,No,Outro,Reprovado,22/01/2024,22/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064652477,08/11/2023 13:51,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046015e+18,,Aprovado,100.0,5.288345000045997e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Aprovado,24/01/2024,24/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064652485,08/11/2023 13:59,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045984e+18,,Aprovado,91.0,5.288345000045955e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,NoShow,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000064652493,08/11/2023 14:00,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045784e+18,,Aprovado,82.0,5.288345000045811e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,NoShow,24/01/2024,24/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064655486,08/11/2023 13:57,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045776e+18,,Aprovado,98.0,5.288345000045785e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Aprovado,24/01/2024,24/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064663509,08/11/2023 13:42,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046036e+18,18/10/2023,Desistência,,5.288345000046084e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,"Está em transição de carreira,Está desempregado",,,,No,No,No,No,No,Curso Base
5288345000064663527,08/11/2023 13:58,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046221e+18,,Aprovado,93.0,5.288345000046219e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Reprovado,24/01/2024,24/01/2024,No,No,Yes,Yes,No,Curso Base
5288345000064666509,08/11/2023 15:02,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000047728e+18,,Aprovado,97.0,5.288345000047707e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Aprovado,15/02/2024,15/02/2024,No,No,Yes,Yes,No,Curso Base
5288345000064677566,08/11/2023 13:52,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045785e+18,,Aprovado,77.0,5.28834500004578e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Reprovado,12/02/2024,12/02/2024,No,No,Yes,Yes,No,Curso Base
5288345000064677574,08/11/2023 13:56,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046078e+18,17/01/2024,Desistência,,5.288345000046086e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,"Está em transição de carreira,Está desempregado",,,,No,No,No,Yes,No,Curso Base
5288345000065031170,09/11/2023 15:41,17/12/2024 12:26,5288345000010904001,Camille  de Souza Matos,5.288345000065031e+18,,Reprovado,43.0,5.288345000065031e+18,5.288345000038695e+18,5288345000010904001,No,17/12/2024 12:26,5288345000010904001,14/12/2023,,,No,,,,,No,No,No,No,No,Curso Base
5288345000065318116,10/11/2023 16:19,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000047624e+18,10/11/2023,Desistência,,5.288345000047578e+18,5.28834500006015e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Evasão sem justificativa/sem retorno,Empregabilidade,No,Outro,,,,No,No,No,No,No,Curso Base
5288345000065251001,10/11/2023 06:22,11/10/2024 14:20,5288345000000366001,Administrador EdN,5.288345000045848e+18,,Aprovado,84.0,5.288345000065243e+18,5.288345000052086e+18,5288345000000366001,No,11/10/2024 14:20,5288345000010971001,14/12/2023,,Empregabilidade,No,,NoShow,08/01/2024,27/12/2023,No,No,Yes,Yes,No,Curso Base
5288345000065258001,10/11/2023 06:25,11/10/2024 14:20,5288345000000366001,Administrador EdN,5.288345000045848e+18,,Aprovado,90.0,5.288345000065243e+18,5.288345000052086e+18,5288345000000366001,No,11/10/2024 14:20,5288345000010971001,14/12/2023,,Empregabilidade,No,,NoShow,08/01/2024,22/12/2023,No,No,Yes,Yes,No,Curso Base
5288345000066810838,21/11/2023 10:06,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000047388e+18,,Aprovado,74.0,5.288345000047412e+18,5.288345000077655e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,NoShow,31/03/2024,31/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000066910009,21/11/2023 15:13,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046883e+18,,Aprovado,72.0,5.288345000046907e+18,5.288345000077655e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Reprovado,02/04/2024,02/04/2024,No,No,Yes,Yes,No,Curso Base
5288345000067252125,23/11/2023 11:51,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000031956e+18,,Reprovado,42.0,5.288345000046502e+18,5.288345000085179e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Voucher Redirecionado,,,No,No,Yes,Yes,No,Curso Base
5288345000067354543,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046084e+18,,Aprovado,87.0,5.288345000049735e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Em busca do primeiro emprego,Está em transição de carreira,Está desempregado",NoShow,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067354551,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000051997e+18,15/01/2024,Desistência,,5.288345000051991e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Dificuldade em acompanhar o professor/curso,Empregabilidade,No,"Está em transição de carreira,Está desempregado",,,,No,No,No,Yes,No,Curso Base
5288345000067355486,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000051434e+18,,Aprovado,84.0,5.288345000051461e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Em busca do primeiro emprego,Está em transição de carreira,Está desempregado",Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067355494,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049302e+18,,Aprovado,100.0,5.288345000049302e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,NoShow,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067355498,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000048462e+18,,Aprovado,100.0,5.288345000048413e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado",Reprovado,01/03/2024,01/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067356368,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052524e+18,03/01/2024,Desistência,,5.288345000052551e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,Está desempregado,,,,No,No,No,No,No,Curso Base
5288345000067356382,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052857e+18,,Aprovado,82.0,5.288345000052832e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Quer sair da empresa atual,Reprovado,01/03/2024,01/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067357419,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500005214e+18,,Aprovado,100.0,5.288345000052155e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Quer sair da empresa atual",Reprovado,01/03/2024,01/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067357428,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000051459e+18,,Aprovado,90.0,5.288345000051454e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,08/03/2024,08/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067357436,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052384e+18,,Aprovado,74.0,5.288345000052403e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,NoShow,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067357444,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052169e+18,,Aprovado,100.0,5.288345000052169e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado",Reprovado,26/06/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067358438,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500004962e+18,,Aprovado,100.0,5.288345000049614e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Aprovado,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067358453,24/11/2023 13:31,18/10/2024 07:58,5288345000000366001,Administrador EdN,5.288345000048414e+18,,Aprovado,100.0,5.28834500005623e+18,5.288345000067452e+18,5288345000000366001,No,18/10/2024 07:58,5288345000015189003,14/12/2023,,Empregabilidade,No,Está desempregado,Aprovado,18/10/2024,01/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067358464,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500005215e+18,,Aprovado,92.0,5.288345000052182e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067359326,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052046e+18,,Aprovado,78.0,5.288345000051985e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067359338,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500005217e+18,,Aprovado,91.0,5.288345000052128e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067359346,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052215e+18,,Aprovado,85.0,5.288345000052209e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Aprovado,13/03/2024,13/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360300,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049811e+18,,Aprovado,91.0,5.288345000049801e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Quer sair da empresa atual,Aprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360311,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049753e+18,,Aprovado,100.0,5.288345000049779e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Em busca do primeiro emprego,Está desempregado",Aprovado,02/03/2024,02/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360322,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000048184e+18,,Aprovado,95.0,5.288345000048191e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Aprovado,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360330,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049684e+18,,Aprovado,85.0,5.288345000049684e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360353,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045414e+18,,Aprovado,100.0,5.288345000045425e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Aprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360361,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500005216e+18,,Aprovado,97.0,5.28834500005216e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,NoShow,10/03/2024,10/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360370,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052222e+18,,Aprovado,79.0,5.288345000052217e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Quer sair da empresa atual",NoShow,10/03/2024,10/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067360381,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052173e+18,,Aprovado,96.0,5.288345000052156e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Em busca do primeiro emprego,NoShow,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067361322,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049684e+18,,Aprovado,96.0,5.288345000049718e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado,Outro",Aprovado,05/03/2024,05/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067361323,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049776e+18,,Aprovado,93.0,5.288345000049763e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,12/08/2024,20/07/2024,No,No,Yes,Yes,No,Curso Base
5288345000067361338,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500005192e+18,,Aprovado,72.0,5.288345000051879e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,NoShow,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067361349,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000046894e+18,03/01/2024,Desistência,,5.288345000046897e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Motivos de sáude/pessoal,Empregabilidade,No,Está desempregado,,,,No,No,No,No,No,Curso Base
5288345000067361359,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052326e+18,12/01/2024,Desistência,,5.288345000052293e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Conseguiu um emprego,Empregabilidade,No,Em busca do primeiro emprego,,,,No,No,No,Yes,No,Curso Base
5288345000067362460,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000050962e+18,,Aprovado,96.0,5.288345000050947e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Reprovado,06/03/2024,06/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362479,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.28834500000362e+18,,Aprovado,81.0,5.28834500004983e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Quer sair da empresa atual,Outro",NoShow,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362487,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000050074e+18,,Aprovado,91.0,5.288345000050072e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Em busca do primeiro emprego,Está desempregado",NoShow,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362498,24/11/2023 13:31,23/01/2025 07:04,5288345000000366001,Administrador EdN,5.288345000049751e+18,,Aprovado,98.0,5.28834500004971e+18,5.288345000067452e+18,5288345000000366001,No,23/01/2025 07:04,5288345000029647001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado",Aprovado,02/12/2024,30/10/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362506,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000049772e+18,,Aprovado,86.0,5.288345000049735e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,"Está em transição de carreira,Está desempregado,Outro",Aprovado,09/03/2024,09/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362515,24/11/2023 13:31,16/01/2025 12:08,5288345000000366001,Administrador EdN,5.288345000043003e+18,06/03/2024,Desistência,,5.288345000043024e+18,5.288345000067452e+18,5288345000000366001,No,16/01/2025 12:08,5288345000000366001,Atualização Desistentes 16.01.25,Disponibilidade de tempo,Empregabilidade,No,Em busca do primeiro emprego,Reprovado,11/03/2024,11/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362527,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052104e+18,,Aprovado,78.0,5.288345000052125e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,NoShow,10/03/2024,10/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067362535,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000053143e+18,,Aprovado,98.0,5.288345000053167e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Voucher Redirecionado,,,No,No,Yes,Yes,No,Curso Base
5288345000067362553,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000045785e+18,06/02/2024,Desistência,,5.288345000052219e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Motivos de sáude/pessoal,Empregabilidade,No,Está em transição de carreira,,,,No,No,No,Yes,No,Curso Base
5288345000067363184,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000050082e+18,01/02/2024,Desistência,,5.288345000050104e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,Evasão sem justificativa/sem retorno,Empregabilidade,No,Está em transição de carreira,,,,No,No,No,Yes,No,Curso Base
5288345000067363199,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000048136e+18,,Aprovado,76.0,5.288345000048022e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está em transição de carreira,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067363232,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052201e+18,,Aprovado,81.0,5.288345000052163e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Está desempregado,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
5288345000067363240,24/11/2023 13:31,11/10/2024 14:14,5288345000000366001,Administrador EdN,5.288345000052107e+18,,Aprovado,95.0,5.288345000052127e+18,5.288345000067452e+18,5288345000000366001,No,11/10/2024 14:14,5288345000010971001,14/12/2023,,Empregabilidade,No,Outro,Reprovado,12/03/2024,12/03/2024,No,No,Yes,Yes,No,Curso Base
